sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location_id
6653,2024-02-07 08:40:09.958000,2024-02-07 08:40:09.958000,138,3,7,8579,2.37,1,2024-02-13,2024-02-10,3
6654,2024-02-07 10:25:10.085000,2024-02-07 10:25:10.085000,301,10,11,77267,2.07,3,2024-02-07,2024-02-08,2
6655,2024-02-07 10:54:09.777000,2024-02-07 10:54:09.777000,20,13,11,26298,2.77,2,2024-02-10,2024-02-10,21
6656,2024-02-07 11:07:10.245000,2024-02-07 11:07:10.245000,268,12,17,57337,2.21,1,2024-02-12,2024-02-08,19
6657,2024-02-07 11:10:10.075000,2024-02-07 11:10:10.075000,270,8,20,54289,2.06,2,2024-02-08,2024-02-13,5
6658,2024-02-07 11:20:09.938000,2024-02-07 11:20:09.938000,29,18,16,13758,3.26,1,2024-02-09,2024-02-12,11
6659,2024-02-07 12:01:09.784000,2024-02-07 12:01:09.784000,108,2,14,88409,3.56,3,2024-02-10,2024-02-12,14
6660,2024-02-07 12:13:10.148000,2024-02-07 12:13:10.148000,76,3,16,16604,3.62,1,2024-02-08,2024-02-12,18
6661,2024-02-07 12:54:10.193000,2024-02-07 12:54:10.193000,218,18,18,40846,2.48,1,2024-02-09,2024-02-08,30
6662,2024-02-07 12:56:09.851000,2024-02-07 12:56:09.851000,266,2,11,66611,2.95,1,2024-02-08,2024-02-12,1
6663,2024-02-07 13:25:10.303000,2024-02-07 13:25:10.303000,113,16,17,62821,2.83,1,2024-02-11,2024-02-09,8
6664,2024-02-07 14:29:10.583000,2024-02-07 14:29:10.583000,172,12,9,41206,2.15,3,2024-02-10,2024-02-10,22
6665,2024-02-07 14:43:09.900000,2024-02-07 14:43:09.900000,129,4,3,38664,3.74,2,2024-02-09,2024-02-12,2
6666,2024-02-07 14:47:10.390000,2024-02-07 14:47:10.390000,194,14,9,91803,3.98,2,2024-02-13,2024-02-10,5
6667,2024-02-07 15:18:09.917000,2024-02-07 15:18:09.917000,174,10,16,70686,2.34,2,2024-02-11,2024-02-13,4
6668,2024-02-07 15:55:09.756000,2024-02-07 15:55:09.756000,299,10,10,75673,2.22,2,2024-02-08,2024-02-09,18
6669,2024-02-07 16:02:09.989000,2024-02-07 16:02:09.989000,157,15,5,14435,3.90,3,2024-02-09,2024-02-07,12
6670,2024-02-07 16:27:09.848000,2024-02-07 16:27:09.848000,90,15,5,38264,3.07,1,2024-02-09,2024-02-10,15
6671,2024-02-07 16:31:09.902000,2024-02-07 16:31:09.902000,212,7,18,76947,2.37,1,2024-02-10,2024-02-09,26
1426,2023-03-23 08:08:09.915000,2023-03-23 08:08:09.915000,4,17,11,27771,3.20,2,2024-02-11,2023-03-23,6
6672,2024-02-07 17:59:09.883000,2024-02-07 17:59:09.883000,259,19,3,39303,2.36,1,2024-02-07,2024-02-10,1
6673,2024-02-07 18:07:09.832000,2024-02-07 18:07:09.832000,130,11,7,52330,2.53,2,2024-02-14,2024-02-11,1
6674,2024-02-08 08:26:10.301000,2024-02-08 08:26:10.301000,100,7,19,35262,2.85,3,2024-02-08,2024-02-13,9
6675,2024-02-08 08:59:09.862000,2024-02-08 08:59:09.862000,120,11,3,78427,3.53,3,2024-02-11,2024-02-12,10
6676,2024-02-08 09:08:10.194000,2024-02-08 09:08:10.194000,1,9,18,71734,2.96,2,2024-02-08,2024-02-13,10
6677,2024-02-08 09:12:10.041000,2024-02-08 09:12:10.041000,259,7,9,69271,3.63,3,2024-02-09,2024-02-10,30
6678,2024-02-08 09:28:10.156000,2024-02-08 09:28:10.156000,157,4,14,12544,2.18,1,2024-02-14,2024-02-09,6
6679,2024-02-08 09:30:10.159000,2024-02-08 09:30:10.159000,2,15,12,17982,3.95,3,2024-02-11,2024-02-09,25
6680,2024-02-08 10:23:09.768000,2024-02-08 10:23:09.768000,275,15,16,82093,2.05,2,2024-02-08,2024-02-08,15
6681,2024-02-08 10:59:10.086000,2024-02-08 10:59:10.086000,52,3,14,59612,2.11,2,2024-02-13,2024-02-08,27
6682,2024-02-08 11:15:10.064000,2024-02-08 11:15:10.064000,241,19,8,58233,2.78,1,2024-02-13,2024-02-13,20
6683,2024-02-08 12:51:10.099000,2024-02-08 12:51:10.099000,248,9,1,28369,2.86,1,2024-02-10,2024-02-11,25
6684,2024-02-08 13:22:10.265000,2024-02-08 13:22:10.265000,197,7,13,35188,3.30,1,2024-02-09,2024-02-12,9
6685,2024-02-08 14:14:10.261000,2024-02-08 14:14:10.261000,28,13,16,23825,3.46,3,2024-02-13,2024-02-14,19
6686,2024-02-08 15:28:10,2024-02-08 15:28:10,277,5,6,56348,3.88,3,2024-02-11,2024-02-09,7
6687,2024-02-08 15:54:10.125000,2024-02-08 15:54:10.125000,301,11,5,11007,3.35,1,2024-02-15,2024-02-11,28
6688,2024-02-08 15:56:10.325000,2024-02-08 15:56:10.325000,309,3,15,65034,2.47,1,2024-02-09,2024-02-12,19
6689,2024-02-08 16:52:10.025000,2024-02-08 16:52:10.025000,26,14,4,36108,2.10,3,2024-02-13,2024-02-11,28
6690,2024-02-08 17:33:10.349000,2024-02-08 17:33:10.349000,140,17,17,50343,2.72,3,2024-02-11,2024-02-14,5
6691,2024-02-08 17:34:09.681000,2024-02-08 17:34:09.681000,197,4,1,50775,2.19,3,2024-02-10,2024-02-13,9
6692,2024-02-08 17:58:09.839000,2024-02-08 17:58:09.839000,29,15,5,61695,2.37,1,2024-02-10,2024-02-11,1
6693,2024-02-09 08:32:09.795000,2024-02-09 08:32:09.795000,271,5,1,44785,3.71,3,2024-02-14,2024-02-13,24
6694,2024-02-09 09:53:10.034000,2024-02-09 09:53:10.034000,221,5,9,15273,2.87,1,2024-02-11,2024-02-10,11
6695,2024-02-09 10:09:09.813000,2024-02-09 10:09:09.813000,125,3,14,99898,3.41,1,2024-02-13,2024-02-13,16
6696,2024-02-09 10:23:10.032000,2024-02-09 10:23:10.032000,41,7,12,59308,2.21,2,2024-02-09,2024-02-10,7
6697,2024-02-09 10:56:09.759000,2024-02-09 10:56:09.759000,207,10,10,29156,3.62,1,2024-02-12,2024-02-15,16
6698,2024-02-09 10:57:09.728000,2024-02-09 10:57:09.728000,218,19,16,80692,2.73,1,2024-02-16,2024-02-10,26
6699,2024-02-09 11:44:09.962000,2024-02-09 11:44:09.962000,231,14,9,65828,3.90,3,2024-02-11,2024-02-10,3
6700,2024-02-09 11:51:09.762000,2024-02-09 11:51:09.762000,116,15,13,70242,2.81,1,2024-02-11,2024-02-15,3
6701,2024-02-09 11:56:09.714000,2024-02-09 11:56:09.714000,210,9,8,19010,2.14,3,2024-02-15,2024-02-13,30
6702,2024-02-09 12:16:09.775000,2024-02-09 12:16:09.775000,193,2,18,94782,3.89,2,2024-02-15,2024-02-12,5
6703,2024-02-09 12:55:10.163000,2024-02-09 12:55:10.163000,58,14,18,9734,2.21,3,2024-02-15,2024-02-14,1
6704,2024-02-09 14:02:09.734000,2024-02-09 14:02:09.734000,48,6,15,46707,3.72,2,2024-02-15,2024-02-10,23
6705,2024-02-09 14:25:09.975000,2024-02-09 14:25:09.975000,92,9,17,20236,3.26,3,2024-02-12,2024-02-09,18
6706,2024-02-09 14:36:10.252000,2024-02-09 14:36:10.252000,40,6,18,4357,3.92,3,2024-02-12,2024-02-15,15
6707,2024-02-09 15:04:10.118000,2024-02-09 15:04:10.118000,155,7,18,24877,3.47,1,2024-02-14,2024-02-12,17
6708,2024-02-09 16:06:10.325000,2024-02-09 16:06:10.325000,23,14,19,53525,2.17,3,2024-02-16,2024-02-15,20
6709,2024-02-09 17:00:09.928000,2024-02-09 17:00:09.928000,213,20,2,48560,2.26,2,2024-02-12,2024-02-14,6
6710,2024-02-09 17:42:09.912000,2024-02-09 17:42:09.912000,178,16,9,37715,3.70,2,2024-02-12,2024-02-12,27
6711,2024-02-09 18:37:10.053000,2024-02-09 18:37:10.053000,212,13,17,72752,3.40,2,2024-02-16,2024-02-11,20
6712,2024-02-09 18:43:09.755000,2024-02-09 18:43:09.755000,25,9,5,43914,2.85,3,2024-02-11,2024-02-09,18
6713,2024-02-12 08:05:10.171000,2024-02-12 08:05:10.171000,40,16,5,3769,3.82,3,2024-02-17,2024-02-12,16
6714,2024-02-12 08:08:09.866000,2024-02-12 08:08:09.866000,35,13,6,17526,2.35,3,2024-02-14,2024-02-14,21
6715,2024-02-12 08:15:09.699000,2024-02-12 08:15:09.699000,157,5,10,49643,3.67,2,2024-02-14,2024-02-17,20
6716,2024-02-12 09:01:09.853000,2024-02-12 09:01:09.853000,280,5,18,31592,2.36,2,2024-02-15,2024-02-13,2
6717,2024-02-12 09:14:09.740000,2024-02-12 09:14:09.740000,217,16,16,55979,2.92,2,2024-02-18,2024-02-15,12
6718,2024-02-12 09:35:10.140000,2024-02-12 09:35:10.140000,231,14,17,26809,3.47,3,2024-02-12,2024-02-12,30
6719,2024-02-12 10:18:09.942000,2024-02-12 10:18:09.942000,316,18,8,37383,2.35,2,2024-02-15,2024-02-16,1
6720,2024-02-12 10:34:10.058000,2024-02-12 10:34:10.058000,134,12,19,2010,3.81,2,2024-02-13,2024-02-15,6
6721,2024-02-12 10:48:09.877000,2024-02-12 10:48:09.877000,266,11,18,68290,3.58,2,2024-02-14,2024-02-14,30
6722,2024-02-12 11:27:09.927000,2024-02-12 11:27:09.927000,262,19,19,97384,2.75,3,2024-02-15,2024-02-15,20
6723,2024-02-12 12:42:10.144000,2024-02-12 12:42:10.144000,173,12,4,88045,2.64,2,2024-02-15,2024-02-15,25
2615,2023-06-06 12:27:09.740000,2023-06-06 12:27:09.740000,73,6,7,99010,2.77,3,2024-02-18,2023-06-11,28
6724,2024-02-12 13:16:10.143000,2024-02-12 13:16:10.143000,280,2,6,11086,2.24,1,2024-02-16,2024-02-12,2
6725,2024-02-12 13:20:09.909000,2024-02-12 13:20:09.909000,254,4,20,18063,3.86,2,2024-02-13,2024-02-16,14
6726,2024-02-12 13:48:10.024000,2024-02-12 13:48:10.024000,172,3,13,94889,2.70,3,2024-02-17,2024-02-12,16
6727,2024-02-12 14:00:10.136000,2024-02-12 14:00:10.136000,243,18,16,64280,2.05,1,2024-02-13,2024-02-15,19
6728,2024-02-12 14:23:10.244000,2024-02-12 14:23:10.244000,87,5,18,45466,3.73,2,2024-02-17,2024-02-13,4
6729,2024-02-12 14:49:09.880000,2024-02-12 14:49:09.880000,45,7,14,82917,2.38,1,2024-02-15,2024-02-16,1
6730,2024-02-12 15:15:10.027000,2024-02-12 15:15:10.027000,147,14,9,49231,3.57,2,2024-02-16,2024-02-13,13
6731,2024-02-12 15:30:09.935000,2024-02-12 15:30:09.935000,315,8,11,17039,3.14,1,2024-02-17,2024-02-13,19
6732,2024-02-12 15:53:10.001000,2024-02-12 15:53:10.001000,45,1,2,15500,2.10,2,2024-02-16,2024-02-12,2
6733,2024-02-12 16:30:10.160000,2024-02-12 16:30:10.160000,181,8,16,59271,3.76,3,2024-02-14,2024-02-14,21
6734,2024-02-12 17:29:09.789000,2024-02-12 17:29:09.789000,40,12,14,77955,2.16,1,2024-02-17,2024-02-12,11
6735,2024-02-12 17:59:10.130000,2024-02-12 17:59:10.130000,208,9,11,19538,3.95,3,2024-02-19,2024-02-13,25
6736,2024-02-12 18:14:09.998000,2024-02-12 18:14:09.998000,107,15,15,96474,2.72,2,2024-02-17,2024-02-16,6
6737,2024-02-13 08:14:09.930000,2024-02-13 08:14:09.930000,229,9,5,24645,2.19,1,2024-02-16,2024-02-17,4
6738,2024-02-13 08:55:10.183000,2024-02-13 08:55:10.183000,241,13,20,6457,3.29,2,2024-02-16,2024-02-16,14
6739,2024-02-13 10:13:10.008000,2024-02-13 10:13:10.008000,72,16,6,1998,3.18,2,2024-02-14,2024-02-16,15
10861,2024-10-25 14:21:10.405000,2024-10-25 14:21:10.405000,327,10,10,82248,2.53,1,2024-11-01,2024-10-28,30
6741,2024-02-13 10:53:09.713000,2024-02-13 10:53:09.713000,107,19,16,12836,3.66,2,2024-02-17,2024-02-13,16
6742,2024-02-13 11:08:09.962000,2024-02-13 11:08:09.962000,7,12,13,82179,3.55,3,2024-02-13,2024-02-16,26
6743,2024-02-13 11:19:09.723000,2024-02-13 11:19:09.723000,254,11,14,5662,3.67,3,2024-02-17,2024-02-16,24
6744,2024-02-13 11:30:10.022000,2024-02-13 11:30:10.022000,123,8,10,63235,2.57,1,2024-02-13,2024-02-16,15
6745,2024-02-13 11:37:09.815000,2024-02-13 11:37:09.815000,97,2,3,28862,2.40,3,2024-02-17,2024-02-14,14
6746,2024-02-13 11:46:09.856000,2024-02-13 11:46:09.856000,312,16,7,74771,3.47,2,2024-02-20,2024-02-15,22
6747,2024-02-13 12:05:10.350000,2024-02-13 12:05:10.350000,125,11,1,93883,2.28,3,2024-02-13,2024-02-19,12
6748,2024-02-13 12:10:10.122000,2024-02-13 12:10:10.122000,247,9,3,10150,3.99,2,2024-02-14,2024-02-19,25
6749,2024-02-13 12:38:09.926000,2024-02-13 12:38:09.926000,125,19,5,18513,2.61,2,2024-02-19,2024-02-19,23
6750,2024-02-13 12:47:09.782000,2024-02-13 12:47:09.782000,291,20,2,37905,3.33,3,2024-02-20,2024-02-17,27
6751,2024-02-13 12:49:09.663000,2024-02-13 12:49:09.663000,29,19,17,11372,2.08,3,2024-02-18,2024-02-17,3
6752,2024-02-13 12:53:09.705000,2024-02-13 12:53:09.705000,206,5,19,49160,2.09,3,2024-02-20,2024-02-17,10
6753,2024-02-13 12:58:10.171000,2024-02-13 12:58:10.171000,6,8,7,60623,2.91,2,2024-02-13,2024-02-15,4
6754,2024-02-13 13:00:09.701000,2024-02-13 13:00:09.701000,211,6,2,15069,3.55,1,2024-02-16,2024-02-19,13
6755,2024-02-13 13:18:09.840000,2024-02-13 13:18:09.840000,62,18,3,44289,2.63,2,2024-02-17,2024-02-18,26
6756,2024-02-13 13:31:10.266000,2024-02-13 13:31:10.266000,234,17,6,63371,3.01,3,2024-02-15,2024-02-16,23
6757,2024-02-13 13:33:10.083000,2024-02-13 13:33:10.083000,211,5,15,48831,2.37,2,2024-02-18,2024-02-19,25
6758,2024-02-13 13:34:09.619000,2024-02-13 13:34:09.619000,230,13,9,33339,3.08,2,2024-02-20,2024-02-18,27
6759,2024-02-13 14:44:10.091000,2024-02-13 14:44:10.091000,244,12,6,56906,2.91,2,2024-02-14,2024-02-18,1
6760,2024-02-13 14:51:10.217000,2024-02-13 14:51:10.217000,96,1,16,25927,2.31,2,2024-02-19,2024-02-16,1
6761,2024-02-13 16:16:09.811000,2024-02-13 16:16:09.811000,149,5,15,89458,2.46,2,2024-02-20,2024-02-15,1
6762,2024-02-13 16:21:10.504000,2024-02-13 16:21:10.504000,116,8,18,62536,2.46,3,2024-02-16,2024-02-14,17
6763,2024-02-13 16:42:09.927000,2024-02-13 16:42:09.927000,226,2,18,47938,3.65,3,2024-02-16,2024-02-16,3
6764,2024-02-13 16:57:10.049000,2024-02-13 16:57:10.049000,15,7,18,30468,2.50,2,2024-02-14,2024-02-19,25
6765,2024-02-13 17:36:10.224000,2024-02-13 17:36:10.224000,23,6,3,69182,2.09,1,2024-02-16,2024-02-15,17
6766,2024-02-13 18:33:10.147000,2024-02-13 18:33:10.147000,301,8,14,37958,3.36,2,2024-02-16,2024-02-18,12
6767,2024-02-13 18:47:10.599000,2024-02-13 18:47:10.599000,65,2,8,3780,2.62,1,2024-02-17,2024-02-18,25
6768,2024-02-14 08:20:10.259000,2024-02-14 08:20:10.259000,18,16,16,38631,2.55,1,2024-02-20,2024-02-17,4
6769,2024-02-14 08:27:10.162000,2024-02-14 08:27:10.162000,286,2,4,97777,3.40,3,2024-02-15,2024-02-15,28
6770,2024-02-14 08:37:09.779000,2024-02-14 08:37:09.779000,210,1,13,76709,3.30,2,2024-02-19,2024-02-19,26
6771,2024-02-14 08:55:10.245000,2024-02-14 08:55:10.245000,141,17,14,22842,3.17,3,2024-02-17,2024-02-18,12
6772,2024-02-14 08:58:09.698000,2024-02-14 08:58:09.698000,222,15,18,96813,3.77,2,2024-02-15,2024-02-14,16
6773,2024-02-14 09:07:10.175000,2024-02-14 09:07:10.175000,77,2,5,30698,2.17,1,2024-02-16,2024-02-19,26
6774,2024-02-14 09:21:10.082000,2024-02-14 09:21:10.082000,141,1,18,35998,2.07,3,2024-02-19,2024-02-17,13
6775,2024-02-14 09:31:10.132000,2024-02-14 09:31:10.132000,272,4,6,7192,3.32,2,2024-02-17,2024-02-15,29
6776,2024-02-14 10:01:10.621000,2024-02-14 10:01:10.621000,213,14,6,52688,3.54,2,2024-02-18,2024-02-17,18
6777,2024-02-14 10:12:10.070000,2024-02-14 10:12:10.070000,150,6,2,23213,2.07,3,2024-02-15,2024-02-19,3
6778,2024-02-14 11:12:10.277000,2024-02-14 11:12:10.277000,266,17,9,62340,3.30,1,2024-02-15,2024-02-18,17
6779,2024-02-14 11:17:09.889000,2024-02-14 11:17:09.889000,27,7,12,90339,3.28,3,2024-02-18,2024-02-18,10
6780,2024-02-14 11:49:10.149000,2024-02-14 11:49:10.149000,283,3,19,4635,3.77,2,2024-02-18,2024-02-18,11
6781,2024-02-14 12:08:10.032000,2024-02-14 12:08:10.032000,126,9,11,27850,2.83,1,2024-02-14,2024-02-15,21
6782,2024-02-14 12:18:10.052000,2024-02-14 12:18:10.052000,86,9,9,1474,3.74,3,2024-02-19,2024-02-15,20
6783,2024-02-14 12:34:09.871000,2024-02-14 12:34:09.871000,239,15,16,22373,2.92,1,2024-02-17,2024-02-15,27
6784,2024-02-14 12:55:10.110000,2024-02-14 12:55:10.110000,86,5,2,99146,3.73,2,2024-02-19,2024-02-16,15
6785,2024-02-14 12:56:09.867000,2024-02-14 12:56:09.867000,33,16,20,28964,2.96,3,2024-02-14,2024-02-18,9
6786,2024-02-14 13:38:09.931000,2024-02-14 13:38:09.931000,185,13,19,11994,2.78,3,2024-02-15,2024-02-17,15
6787,2024-02-14 14:03:10.251000,2024-02-14 14:03:10.251000,108,17,11,15893,2.98,2,2024-02-15,2024-02-15,15
6788,2024-02-14 14:09:09.849000,2024-02-14 14:09:09.849000,149,14,17,24931,3.23,1,2024-02-15,2024-02-19,15
6789,2024-02-14 15:00:10.270000,2024-02-14 15:00:10.270000,243,12,16,97920,3.91,1,2024-02-21,2024-02-19,3
6790,2024-02-14 15:38:09.745000,2024-02-14 15:38:09.745000,34,2,20,68157,2.69,3,2024-02-15,2024-02-18,28
6791,2024-02-14 16:19:09.985000,2024-02-14 16:19:09.985000,162,2,5,83465,2.14,3,2024-02-18,2024-02-15,7
6792,2024-02-14 17:13:10.366000,2024-02-14 17:13:10.366000,193,7,20,10291,2.24,2,2024-02-20,2024-02-19,3
6793,2024-02-14 17:19:09.962000,2024-02-14 17:19:09.962000,198,9,10,48338,3.51,3,2024-02-18,2024-02-14,29
6794,2024-02-14 17:34:10.116000,2024-02-14 17:34:10.116000,208,1,6,27568,3.72,1,2024-02-20,2024-02-16,18
6795,2024-02-14 18:02:09.836000,2024-02-14 18:02:09.836000,152,16,19,92540,3.65,1,2024-02-19,2024-02-18,20
6796,2024-02-14 18:06:10.282000,2024-02-14 18:06:10.282000,23,1,19,30085,3.61,3,2024-02-16,2024-02-20,20
6797,2024-02-14 18:26:09.887000,2024-02-14 18:26:09.887000,15,16,3,18637,2.75,1,2024-02-20,2024-02-18,12
6798,2024-02-14 18:30:10.372000,2024-02-14 18:30:10.372000,292,2,3,85566,3.31,1,2024-02-14,2024-02-17,10
6799,2024-02-14 18:31:09.932000,2024-02-14 18:31:09.932000,294,6,17,19119,3.06,2,2024-02-15,2024-02-20,13
6800,2024-02-14 18:37:10.092000,2024-02-14 18:37:10.092000,98,18,9,34842,2.41,2,2024-02-21,2024-02-15,4
6801,2024-02-14 18:54:09.819000,2024-02-14 18:54:09.819000,296,10,9,51714,3.33,2,2024-02-16,2024-02-18,13
6802,2024-02-15 08:14:09.986000,2024-02-15 08:14:09.986000,23,17,17,29282,2.03,2,2024-02-16,2024-02-16,5
6803,2024-02-15 08:57:09.737000,2024-02-15 08:57:09.737000,215,9,8,33463,3.02,3,2024-02-16,2024-02-20,23
6804,2024-02-15 09:14:09.827000,2024-02-15 09:14:09.827000,203,16,16,88195,2.42,3,2024-02-17,2024-02-18,9
6805,2024-02-15 09:55:10.101000,2024-02-15 09:55:10.101000,206,19,3,97402,3.22,2,2024-02-17,2024-02-19,28
6806,2024-02-15 10:32:09.709000,2024-02-15 10:32:09.709000,298,9,8,69030,2.05,2,2024-02-17,2024-02-18,2
6807,2024-02-15 10:44:10.192000,2024-02-15 10:44:10.192000,130,20,20,74284,3.60,3,2024-02-18,2024-02-19,30
6808,2024-02-15 11:57:10.123000,2024-02-15 11:57:10.123000,288,12,11,74326,3.88,1,2024-02-19,2024-02-17,23
6809,2024-02-15 12:50:09.956000,2024-02-15 12:50:09.956000,140,12,15,27114,2.10,2,2024-02-18,2024-02-20,21
6810,2024-02-15 13:36:09.989000,2024-02-15 13:36:09.989000,21,8,4,8329,2.26,2,2024-02-18,2024-02-19,12
6811,2024-02-15 13:38:10.129000,2024-02-15 13:38:10.129000,15,7,10,85110,2.48,2,2024-02-18,2024-02-20,28
6812,2024-02-15 14:07:10.234000,2024-02-15 14:07:10.234000,138,4,2,10078,3.17,2,2024-02-17,2024-02-19,2
6813,2024-02-15 15:05:10.254000,2024-02-15 15:05:10.254000,135,13,18,61502,2.60,1,2024-02-17,2024-02-20,5
6814,2024-02-15 15:31:09.943000,2024-02-15 15:31:09.943000,75,3,2,29221,2.35,1,2024-02-22,2024-02-17,16
6815,2024-02-15 16:08:10.305000,2024-02-15 16:08:10.305000,134,10,16,53865,3.47,2,2024-02-16,2024-02-19,4
6816,2024-02-15 17:24:09.785000,2024-02-15 17:24:09.785000,3,7,12,78318,3.21,3,2024-02-15,2024-02-16,15
6817,2024-02-15 18:16:09.847000,2024-02-15 18:16:09.847000,295,14,3,97880,2.20,3,2024-02-17,2024-02-18,10
6818,2024-02-15 18:40:09.838000,2024-02-15 18:40:09.838000,47,14,10,86404,3.26,3,2024-02-17,2024-02-18,28
6819,2024-02-16 08:27:10.051000,2024-02-16 08:27:10.051000,286,12,15,61555,2.49,3,2024-02-20,2024-02-20,20
6820,2024-02-16 08:35:10.191000,2024-02-16 08:35:10.191000,223,2,17,83283,3.72,2,2024-02-23,2024-02-19,9
6821,2024-02-16 08:46:09.837000,2024-02-16 08:46:09.837000,303,11,6,38267,3.04,2,2024-02-20,2024-02-21,8
6822,2024-02-16 09:12:10.206000,2024-02-16 09:12:10.206000,259,6,11,66040,2.64,2,2024-02-16,2024-02-22,24
6823,2024-02-16 09:14:09.904000,2024-02-16 09:14:09.904000,305,15,13,7604,2.37,3,2024-02-23,2024-02-18,16
6824,2024-02-16 09:32:10.067000,2024-02-16 09:32:10.067000,65,9,11,94409,2.64,2,2024-02-19,2024-02-22,4
6825,2024-02-16 10:06:10.426000,2024-02-16 10:06:10.426000,250,16,6,59867,3.39,3,2024-02-23,2024-02-16,2
6826,2024-02-16 10:28:10.233000,2024-02-16 10:28:10.233000,289,8,6,85979,3.47,1,2024-02-16,2024-02-17,27
6827,2024-02-16 10:36:10.076000,2024-02-16 10:36:10.076000,217,8,12,29488,3.24,2,2024-02-22,2024-02-20,23
6828,2024-02-16 10:53:10.204000,2024-02-16 10:53:10.204000,203,8,4,62751,3.43,3,2024-02-17,2024-02-17,19
6829,2024-02-16 11:38:09.996000,2024-02-16 11:38:09.996000,22,6,16,39182,2.86,2,2024-02-23,2024-02-21,28
6830,2024-02-16 11:46:09.887000,2024-02-16 11:46:09.887000,281,15,11,83155,2.59,2,2024-02-19,2024-02-22,1
6831,2024-02-16 12:21:10.302000,2024-02-16 12:21:10.302000,283,1,16,21403,3.85,3,2024-02-16,2024-02-19,13
6832,2024-02-16 12:29:09.770000,2024-02-16 12:29:09.770000,296,19,5,4694,2.24,1,2024-02-19,2024-02-17,14
6833,2024-02-16 12:47:09.918000,2024-02-16 12:47:09.918000,131,2,16,41212,3.40,1,2024-02-23,2024-02-19,26
6834,2024-02-16 12:51:10.251000,2024-02-16 12:51:10.251000,17,6,13,74250,3.52,2,2024-02-19,2024-02-19,23
6835,2024-02-16 14:17:09.875000,2024-02-16 14:17:09.875000,37,13,19,76285,3.28,3,2024-02-21,2024-02-21,16
6836,2024-02-16 14:24:10.145000,2024-02-16 14:24:10.145000,160,19,12,15176,2.29,2,2024-02-20,2024-02-20,9
6837,2024-02-16 14:51:10.277000,2024-02-16 14:51:10.277000,198,7,2,5638,2.35,3,2024-02-22,2024-02-20,7
6838,2024-02-16 14:53:10.086000,2024-02-16 14:53:10.086000,247,14,16,45678,2.65,1,2024-02-21,2024-02-17,19
6839,2024-02-16 14:57:09.791000,2024-02-16 14:57:09.791000,23,4,12,83060,3.49,1,2024-02-21,2024-02-19,15
6840,2024-02-16 15:12:10.039000,2024-02-16 15:12:10.039000,38,2,3,43773,2.60,1,2024-02-19,2024-02-22,15
6841,2024-02-16 15:41:09.889000,2024-02-16 15:41:09.889000,204,10,5,24873,2.95,1,2024-02-16,2024-02-22,28
6842,2024-02-16 15:43:10.048000,2024-02-16 15:43:10.048000,106,13,20,45535,3.76,1,2024-02-22,2024-02-18,8
6843,2024-02-16 17:03:10.004000,2024-02-16 17:03:10.004000,261,7,17,1001,2.63,3,2024-02-18,2024-02-20,26
6844,2024-02-16 17:08:09.761000,2024-02-16 17:08:09.761000,159,15,5,21873,2.98,3,2024-02-21,2024-02-16,5
6845,2024-02-16 17:44:09.860000,2024-02-16 17:44:09.860000,270,4,9,74455,3.61,1,2024-02-23,2024-02-18,29
6846,2024-02-16 17:57:09.778000,2024-02-16 17:57:09.778000,310,1,3,85914,2.25,3,2024-02-20,2024-02-20,9
1810,2023-04-17 13:41:10.098000,2023-04-17 13:41:10.098000,19,5,3,78548,2.23,1,2023-04-18,2023-04-23,6
6847,2024-02-16 18:43:09.776000,2024-02-16 18:43:09.776000,61,11,6,98235,2.86,2,2024-02-18,2024-02-17,10
6848,2024-02-19 08:21:10.084000,2024-02-19 08:21:10.084000,273,15,5,49946,2.72,1,2024-02-24,2024-02-22,29
6849,2024-02-19 09:17:10.177000,2024-02-19 09:17:10.177000,159,11,5,84209,2.08,2,2024-02-23,2024-02-23,29
6850,2024-02-19 09:22:10.113000,2024-02-19 09:22:10.113000,19,8,9,55357,2.86,3,2024-02-24,2024-02-20,24
6851,2024-02-19 09:26:09.753000,2024-02-19 09:26:09.753000,273,13,13,95004,2.87,1,2024-02-21,2024-02-22,10
6852,2024-02-19 09:53:09.992000,2024-02-19 09:53:09.992000,41,20,7,70973,2.49,1,2024-02-25,2024-02-22,14
6853,2024-02-19 11:45:10.030000,2024-02-19 11:45:10.030000,136,7,4,20085,3.81,3,2024-02-22,2024-02-19,18
6854,2024-02-19 11:49:10.150000,2024-02-19 11:49:10.150000,231,17,4,34709,3.01,3,2024-02-20,2024-02-23,18
6855,2024-02-19 13:11:10.125000,2024-02-19 13:11:10.125000,162,17,16,2340,2.62,3,2024-02-24,2024-02-24,1
6856,2024-02-19 13:14:09.789000,2024-02-19 13:14:09.789000,143,13,8,24333,2.51,3,2024-02-25,2024-02-22,23
6857,2024-02-19 13:24:09.892000,2024-02-19 13:24:09.892000,306,15,19,17885,2.59,1,2024-02-26,2024-02-21,22
6858,2024-02-19 13:26:10.178000,2024-02-19 13:26:10.178000,199,15,12,9863,2.83,1,2024-02-23,2024-02-21,1
6859,2024-02-19 14:01:09.999000,2024-02-19 14:01:09.999000,78,1,3,53622,3.02,1,2024-02-21,2024-02-23,4
10862,2024-10-25 14:41:09.820000,2024-10-25 14:41:09.820000,21,1,19,84796,3.61,1,2024-10-30,2024-10-28,28
